symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,confluence
EURUSD,buy,2007-01-01T00:00:00+00:00,2007-09-12T05:00:00+00:00,1.31955,1.38548,1.25319,,0.7500,0.04945,
EURUSD,buy,2007-01-01T00:00:00+00:00,2007-09-12T06:00:00+00:00,1.31955,1.38498,1.38546,,0.2500,0.01636,
