symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,confluence
EURUSD,buy,2009-11-27T14:00:00+00:00,2009-11-27T15:00:00+00:00,1.49120,1.49210,1.48985,1.49255,18046.0735,16.23175,0.57
EURUSD,buy,2009-11-27T14:00:00+00:00,2009-11-27T15:00:00+00:00,1.49120,1.49070,1.49120,1.49255,6015.3578,-2.99170,0.57
EURUSD,sell,2009-12-17T13:00:00+00:00,2009-12-17T14:00:00+00:00,1.43406,1.43707,1.43659,1.44477,10375.0898,-31.24291,0.505
EURUSD,buy,2009-12-17T19:00:00+00:00,2009-12-17T23:00:00+00:00,1.43518,1.43215,1.43263,1.43899,10129.8394,-30.69543,0.62
EURUSD,buy,2009-12-31T07:00:00+00:00,2009-12-31T08:00:00+00:00,1.44138,1.42953,1.43591,1.42996,4200.0606,-49.77606,0.505
EURUSD,sell,2010-02-04T13:00:00+00:00,2010-02-04T14:00:00+00:00,1.38176,1.39631,1.38539,1.39589,6419.4238,-93.42456,0.555
EURUSD,buy,2010-03-09T20:00:00+00:00,2010-03-09T22:00:00+00:00,1.36014,1.35888,1.35934,1.36051,50605.8950,-63.54613,0.62
EURUSD,sell,2010-03-18T06:00:00+00:00,2010-03-18T07:00:00+00:00,1.36774,1.36602,1.36987,1.37633,8328.8537,14.33198,0.505
EURUSD,sell,2010-03-18T06:00:00+00:00,2010-03-18T07:00:00+00:00,1.36774,1.36820,1.36774,1.37633,2776.2846,-1.27803,0.505
EURUSD,buy,2010-04-06T19:00:00+00:00,2010-04-06T20:00:00+00:00,1.34072,1.33922,1.33967,1.34162,29586.7343,-44.49792,0.7
EURUSD,sell,2010-04-08T08:00:00+00:00,2010-04-08T09:00:00+00:00,1.32908,1.33846,1.33389,1.33806,4259.9542,-39.95949,0.505
EURUSD,sell,2010-04-15T12:00:00+00:00,2010-04-15T13:00:00+00:00,1.35469,1.37840,1.35975,1.37799,3954.1512,-93.75264,0.555
EURUSD,sell,2010-05-06T13:00:00+00:00,2010-05-06T14:00:00+00:00,1.27417,1.29798,1.28030,1.29759,3034.6569,-72.26016,0.555
EURUSD,sell,2010-07-02T19:00:00+00:00,2010-07-02T20:00:00+00:00,1.25455,1.25575,1.25532,1.25415,42888.9109,-51.17033,0.5700000000000001
EURUSD,sell,2010-07-02T17:00:00+00:00,2010-07-06T08:00:00+00:00,1.25357,1.26090,1.26047,1.24091,2565.4410,-18.79016,0.5700000000000001
EURUSD,sell,2010-07-16T14:00:00+00:00,2010-07-16T15:00:00+00:00,1.29468,1.29409,1.29566,1.29389,20373.3945,12.02866,0.7
EURUSD,sell,2010-07-16T14:00:00+00:00,2010-07-16T15:00:00+00:00,1.29468,1.29512,1.29468,1.29389,6791.1315,-2.97736,0.7
EURUSD,buy,2010-07-29T12:00:00+00:00,2010-07-29T13:00:00+00:00,1.30881,1.29214,1.30644,1.29253,8140.1936,-135.69935,0.505
EURUSD,sell,2010-08-12T12:00:00+00:00,2010-08-12T13:00:00+00:00,1.28128,1.28399,1.28355,1.29878,7809.8359,-21.16136,0.555
EURUSD,buy,2010-09-16T13:00:00+00:00,2010-09-16T14:00:00+00:00,1.30683,1.30893,1.30434,1.28642,5196.0629,10.90724,0.555
EURUSD,buy,2010-09-16T13:00:00+00:00,2010-09-16T14:00:00+00:00,1.30683,1.30639,1.30683,1.28642,1732.0210,-0.76561,0.555
EURUSD,buy,2010-10-07T08:00:00+00:00,2010-10-07T09:00:00+00:00,1.39672,1.38362,1.39178,1.38404,3241.2373,-42.44109,0.505
EURUSD,buy,2010-10-14T08:00:00+00:00,2010-10-14T09:00:00+00:00,1.40775,1.40881,1.40627,1.40164,10065.5530,10.66374,0.505
EURUSD,buy,2010-10-14T08:00:00+00:00,2010-10-14T09:00:00+00:00,1.40775,1.40728,1.40775,1.40164,3355.1843,-1.58469,0.505
