trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,r_multiple,confluence,duration_seconds,cumulative_pnl,equity_at_exit,drawdown,running_win_rate,running_profit_factor,running_sharpe
72,EURUSD,sell,2007-06-07T01:00:00+00:00,2007-06-07T10:00:00+00:00,1.34935,1.34664,1.35245,1.34435,25520.9989,68.92081,,,32400.00,-745.22100,9274.89869,0.082778,0.625000,0.748304,-1.003607
73,EURUSD,sell,2007-06-07T01:00:00+00:00,2007-06-07T11:00:00+00:00,1.34935,1.34864,1.34819,1.34435,8506.9996,5.96003,0.6065,,36000.00,-739.26097,9260.73903,0.084178,0.630137,0.750317,-1.029512
74,EURUSD,sell,2007-06-08T12:00:00+00:00,2007-06-08T20:00:00+00:00,1.33391,1.33743,1.33698,1.32897,34702.3519,-122.15303,-1.1470,,28800.00,-861.41400,9138.58600,0.096258,0.621622,0.720588,-1.214345
75,EURUSD,buy,2007-06-09T17:00:00+00:00,2007-06-11T06:00:00+00:00,1.33724,1.33372,1.33417,1.34219,34179.8046,-120.48268,-1.1464,,133200.00,-981.89668,9018.10332,0.108173,0.613333,0.693486,-1.346953
76,EURUSD,buy,2007-06-13T13:00:00+00:00,2007-06-15T02:00:00+00:00,1.32937,1.33203,1.32631,1.33429,25446.6899,67.60940,,,133200.00,-914.28728,9109.72853,0.099112,0.618421,0.714591,-1.177192
77,EURUSD,buy,2007-06-13T13:00:00+00:00,2007-06-15T03:00:00+00:00,1.32937,1.33145,1.33190,1.33429,8482.2300,17.65792,0.8224,,136800.00,-896.62936,9103.37064,0.099741,0.623377,0.720104,-1.187964
78,EURUSD,buy,2007-06-18T14:00:00+00:00,2007-06-19T05:00:00+00:00,1.33982,1.34250,1.33674,1.34478,25486.8823,68.24865,,,54000.00,-828.38071,9201.50838,0.090036,0.628205,0.741408,-1.075759
79,EURUSD,buy,2007-06-18T14:00:00+00:00,2007-06-19T06:00:00+00:00,1.33982,1.34167,1.34212,1.34478,8495.6274,15.67913,0.8031,,57600.00,-812.70158,9187.29842,0.091441,0.632911,0.746303,-1.098246
80,EURUSD,sell,2007-06-22T06:00:00+00:00,2007-06-22T11:00:00+00:00,1.34077,1.34431,1.34385,1.33581,34251.0585,-121.17551,-1.1469,,18000.00,-933.87709,9066.12291,0.103424,0.625000,0.719102,-1.264442
81,EURUSD,buy,2007-07-02T05:00:00+00:00,2007-07-02T08:00:00+00:00,1.35413,1.35683,1.35101,1.35913,25114.4704,67.96940,,,10800.00,-865.90768,9159.57416,0.094183,0.629630,0.739546,-1.077583
82,EURUSD,buy,2007-07-02T05:00:00+00:00,2007-07-02T09:00:00+00:00,1.35413,1.35627,1.35673,1.35913,8371.4901,17.97258,0.8245,,14400.00,-847.93510,9152.06490,0.094925,0.634146,0.744952,-1.090260
83,EURUSD,sell,2007-07-03T07:00:00+00:00,2007-07-04T06:00:00+00:00,1.35959,1.36318,1.36272,1.35456,33647.2974,-120.68717,-1.1467,,82800.00,-968.62227,9031.37773,0.106860,0.626506,0.718857,-1.251958
84,EURUSD,sell,2007-07-08T11:00:00+00:00,2007-07-10T08:00:00+00:00,1.36185,1.36544,1.36498,1.35681,33148.5096,-119.09293,-1.1467,,162000.00,-1087.71520,8793.19122,0.130415,0.619048,0.694838,-1.523621
85,EURUSD,sell,2007-07-10T01:00:00+00:00,2007-07-10T08:00:00+00:00,1.36131,1.36490,1.36444,1.35627,33161.6549,-119.09358,-1.1467,,25200.00,-1206.80878,8793.19122,0.130415,0.611765,0.672373,-1.523621
86,EURUSD,buy,2007-07-12T19:00:00+00:00,2007-07-18T00:00:00+00:00,1.37835,1.38111,1.37518,1.38345,23930.2633,65.92321,,,450000.00,-1140.88557,8965.73719,0.113352,0.616279,0.690270,-1.452299
87,EURUSD,buy,2007-07-15T02:00:00+00:00,2007-07-18T00:00:00+00:00,1.37884,1.38160,1.37567,1.38394,23921.7567,65.92321,,,252000.00,-1074.96235,8965.73719,0.113352,0.620690,0.708167,-1.452299
