trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,r_multiple,confluence,duration_seconds,cumulative_pnl,equity_at_exit,drawdown,running_win_rate,running_profit_factor,running_sharpe
53,EURUSD,sell,2007-03-04T17:00:00+00:00,2007-03-05T01:00:00+00:00,1.31842,1.31394,1.31842,1.31354,7688.4424,34.48705,,,28800.00,-1899.87933,8050.59096,0.194941,0.433962,0.355052,-5.017692
54,EURUSD,buy,2007-03-04T21:00:00+00:00,2007-03-05T01:00:00+00:00,1.31922,1.31574,1.31618,1.32410,30753.7698,-106.96548,-1.1467,,14400.00,-2006.84481,8050.59096,0.194941,0.425926,0.342611,-5.017692
55,EURUSD,sell,2007-03-05T00:00:00+00:00,2007-03-05T01:00:00+00:00,1.31686,1.31423,1.31989,1.31199,23092.6431,60.86176,,,3600.00,-1945.98305,8050.59096,0.194941,0.436364,0.362548,-5.017692
56,EURUSD,sell,2007-03-05T00:00:00+00:00,2007-03-05T01:00:00+00:00,1.31686,1.31731,1.31686,1.31199,7697.5477,-3.42598,,,3600.00,-1949.40904,8050.59096,0.194941,0.428571,0.362142,-5.017692
57,EURUSD,buy,2007-03-07T01:00:00+00:00,2007-03-07T18:00:00+00:00,1.31255,1.31518,1.30954,1.31741,23007.6485,60.35588,,,61200.00,-1889.05315,8134.30998,0.186569,0.438596,0.381890,-4.588586
58,EURUSD,buy,2007-03-07T01:00:00+00:00,2007-03-07T19:00:00+00:00,1.31255,1.31489,1.31533,1.31741,7669.2162,17.88283,0.8399,,64800.00,-1871.17032,8128.82968,0.187117,0.448276,0.387742,-4.613519
59,EURUSD,sell,2007-03-09T00:00:00+00:00,2007-03-09T13:00:00+00:00,1.31357,1.31094,1.31659,1.30870,23199.4211,60.99000,,,46800.00,-1810.18032,8186.38551,0.181361,0.457627,0.407698,-4.273681
60,EURUSD,sell,2007-03-09T00:00:00+00:00,2007-03-09T13:00:00+00:00,1.31357,1.31401,1.31357,1.30870,7733.1404,-3.43417,,,46800.00,-1813.61449,8186.38551,0.181361,0.450000,0.407241,-4.273681
61,EURUSD,sell,2007-03-11T22:00:00+00:00,2007-03-12T08:00:00+00:00,1.31070,1.31416,1.31371,1.30585,31219.7695,-108.00903,-1.1473,,36000.00,-1921.62352,8190.49777,0.180950,0.442623,0.393355,-4.059774
62,EURUSD,buy,2007-03-11T14:00:00+00:00,2007-03-12T09:00:00+00:00,1.31165,1.31427,1.30864,1.31651,23411.7915,61.37395,,,68400.00,-1860.24957,8267.68708,0.173231,0.451613,0.412730,-3.733707
63,EURUSD,buy,2007-03-11T14:00:00+00:00,2007-03-12T09:00:00+00:00,1.31165,1.31611,1.31165,1.31651,7803.9305,34.77986,,,68400.00,-1825.46971,8267.68708,0.173231,0.460317,0.423710,-3.733707
64,EURUSD,buy,2007-03-11T23:00:00+00:00,2007-03-12T09:00:00+00:00,1.31281,1.31544,1.30980,1.31767,23391.0986,61.37395,,,36000.00,-1764.09576,8267.68708,0.173231,0.468750,0.443085,-3.733707
65,EURUSD,buy,2007-03-11T23:00:00+00:00,2007-03-12T10:00:00+00:00,1.31281,1.31603,1.31647,1.31767,7797.0329,25.03899,0.8783,,39600.00,-1739.05678,8260.94322,0.173906,0.476923,0.450990,-3.763674
66,EURUSD,buy,2007-03-18T15:00:00+00:00,2007-03-19T07:00:00+00:00,1.33143,1.32792,1.32837,1.33635,31032.1451,-108.91862,-1.1465,,57600.00,-1847.97540,8044.40051,0.195560,0.469697,0.435998,-4.084979
67,EURUSD,buy,2007-03-18T21:00:00+00:00,2007-03-19T07:00:00+00:00,1.33169,1.32818,1.32863,1.33662,31026.0846,-108.91832,-1.1465,,36000.00,-1956.89372,8044.40051,0.195560,0.462687,0.421971,-4.084979
68,EURUSD,sell,2007-03-18T05:00:00+00:00,2007-03-20T10:00:00+00:00,1.33063,1.32797,1.33369,1.32571,23274.1088,61.98124,,,190800.00,-1894.91248,8232.61861,0.176738,0.470588,0.440279,-3.399792
69,EURUSD,sell,2007-03-18T20:00:00+00:00,2007-03-20T10:00:00+00:00,1.33063,1.32797,1.33369,1.32571,23274.1088,61.98124,,,136800.00,-1832.93124,8232.61861,0.176738,0.478261,0.458587,-3.399792
70,EURUSD,sell,2007-03-18T05:00:00+00:00,2007-03-20T11:00:00+00:00,1.33063,1.32897,1.32852,1.32571,7758.0363,12.89479,0.7875,,194400.00,-1820.03646,8226.43663,0.177356,0.485714,0.462396,-3.425066
71,EURUSD,sell,2007-03-18T20:00:00+00:00,2007-03-20T11:00:00+00:00,1.33063,1.32897,1.32852,1.32571,7758.0363,12.89479,0.7875,,140400.00,-1807.14167,8226.43663,0.177356,0.492958,0.466205,-3.425066
72,EURUSD,buy,2007-03-20T23:00:00+00:00,2007-03-21T13:00:00+00:00,1.33175,1.32824,1.32869,1.33668,30768.9876,-108.02057,-1.1465,,50400.00,-1915.16224,8068.71908,0.193128,0.486111,0.451789,-3.942187
73,EURUSD,sell,2007-03-19T05:00:00+00:00,2007-03-21T18:00:00+00:00,1.32941,1.33292,1.33247,1.32449,31060.6148,-108.97054,-1.1470,,219600.00,-2024.13278,7975.86722,0.202413,0.479452,0.438123,-4.120105
74,EURUSD,sell,2007-03-23T03:00:00+00:00,2007-03-23T18:00:00+00:00,1.33124,1.32858,1.33430,1.32631,22460.6516,59.84233,,,54000.00,-1964.29044,8054.35570,0.194564,0.486486,0.454735,-3.825605
75,EURUSD,sell,2007-03-23T03:00:00+00:00,2007-03-23T19:00:00+00:00,1.33124,1.32952,1.32907,1.32631,7486.8839,12.89071,0.7933,,57600.00,-1951.39974,8048.60026,0.195140,0.493333,0.458313,-3.844775
76,EURUSD,buy,2007-03-25T20:00:00+00:00,2007-03-26T07:00:00+00:00,1.32852,1.32502,1.32546,1.33343,30300.7268,-106.12224,-1.1465,,39600.00,-2057.52198,7904.91874,0.209508,0.486842,0.445198,-4.110297
77,EURUSD,sell,2007-03-25T22:00:00+00:00,2007-03-26T13:00:00+00:00,1.32596,1.32946,1.32901,1.32105,30340.9341,-106.17345,-1.1471,,54000.00,-2163.69543,7836.30457,0.216370,0.480519,0.432807,-4.232763
78,EURUSD,buy,2007-03-26T17:00:00+00:00,2007-03-27T18:00:00+00:00,1.33371,1.33019,1.33064,1.33864,29386.6564,-103.31734,-1.1465,,90000.00,-2267.01277,7732.98723,0.226701,0.474359,0.421395,-4.417657
79,EURUSD,sell,2007-03-28T21:00:00+00:00,2007-03-29T08:00:00+00:00,1.33093,1.33444,1.33399,1.32600,29042.3382,-102.00459,-1.1470,,39600.00,-2369.01735,7630.98265,0.236902,0.468354,0.410702,-4.568748
80,EURUSD,buy,2007-03-30T00:00:00+00:00,2007-03-30T12:00:00+00:00,1.33284,1.32933,1.32978,1.33777,28635.3706,-100.61122,-1.1465,,43200.00,-2469.62858,7519.07587,0.248092,0.462500,0.400674,-4.760172
81,EURUSD,sell,2007-03-30T12:00:00+00:00,2007-03-30T15:00:00+00:00,1.33085,1.33436,1.33391,1.32593,28283.0852,-99.33200,-1.1470,,10800.00,-2568.96057,7431.03943,0.256896,0.456790,0.391243,-4.866005
82,EURUSD,buy,2007-03-30T16:00:00+00:00,2007-04-02T00:00:00+00:00,1.33740,1.33388,1.33433,1.34235,27789.9754,-97.97030,-1.1464,,201600.00,-2666.93087,7260.95912,0.273904,0.451220,0.382366,-4.983729
83,EURUSD,buy,2007-04-01T21:00:00+00:00,2007-04-02T00:00:00+00:00,1.33790,1.33437,1.33482,1.34285,27779.5866,-97.96978,-1.1464,,10800.00,-2764.90066,7260.95912,0.273904,0.445783,0.373883,-4.983729
84,EURUSD,sell,2007-04-02T02:00:00+00:00,2007-04-02T12:00:00+00:00,1.33430,1.33782,1.33737,1.32936,27103.8411,-95.43360,-1.1470,,36000.00,-2860.33425,7057.43093,0.294257,0.440476,0.365974,-5.298873
85,EURUSD,buy,2007-04-02T12:00:00+00:00,2007-04-03T17:00:00+00:00,1.33792,1.33439,1.33484,1.34287,26689.9401,-94.12833,-1.1464,,104400.00,-2954.46258,7103.95164,0.289605,0.435294,0.358494,-5.135038
86,EURUSD,sell,2007-04-01T15:00:00+00:00,2007-04-03T23:00:00+00:00,1.33495,1.33228,1.33802,1.33001,20868.2352,55.75453,,,201600.00,-2898.70805,7127.20825,0.287279,0.441860,0.370600,-5.059737
87,EURUSD,sell,2007-04-01T15:00:00+00:00,2007-04-04T00:00:00+00:00,1.33495,1.33334,1.33289,1.33001,6956.0784,11.19590,0.7815,,205200.00,-2887.51215,7086.59074,0.291341,0.448276,0.373031,-5.030034
88,EURUSD,sell,2007-04-03T19:00:00+00:00,2007-04-04T07:00:00+00:00,1.33252,1.33604,1.33559,1.32759,26428.9583,-92.93497,-1.1470,,43200.00,-2980.44712,7019.55288,0.298045,0.443182,0.365653,-5.180371
