trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop,target,size,pnl,r_multiple,confluence,duration_seconds,cumulative_pnl,equity_at_exit,drawdown,running_win_rate,running_profit_factor,running_sharpe
67,EURUSD,buy,2008-10-10T03:00:00+00:00,2008-10-10T17:00:00+00:00,1.35485,1.34283,1.34330,1.37812,3960.5183,-47.59144,-1.0407,0.8,50400.00,-5635.57410,4364.42590,0.563557,0.313433,0.134635,-2.569203
68,EURUSD,sell,2008-10-22T06:00:00+00:00,2008-10-22T07:00:00+00:00,1.28651,1.32484,1.30330,1.32444,2661.2353,-101.98759,-2.2830,0.505,3600.00,-5737.56169,4262.43831,0.573756,0.308824,0.132559,-2.601685
69,EURUSD,buy,2008-10-24T14:00:00+00:00,2008-10-24T15:00:00+00:00,1.27363,1.27389,1.27299,1.27377,122954.9511,31.93052,,0.52,3600.00,-5705.63118,4276.09968,0.572390,0.318841,0.137386,-2.587199
70,EURUSD,buy,2008-10-24T14:00:00+00:00,2008-10-24T15:00:00+00:00,1.27363,1.27319,1.27363,1.27377,40984.9837,-18.26914,,0.52,3600.00,-5723.90032,4276.09968,0.572390,0.314286,0.137008,-2.587199
71,EURUSD,sell,2008-12-26T20:00:00+00:00,2008-12-26T21:00:00+00:00,1.40533,1.40498,1.40610,1.40505,91630.7074,32.10355,,0.65,3600.00,-5691.79676,4293.17928,0.570682,0.323944,0.141848,-2.457059
72,EURUSD,sell,2008-12-26T20:00:00+00:00,2008-12-26T21:00:00+00:00,1.40533,1.40582,1.40533,1.40505,30543.5691,-15.02395,,0.65,3600.00,-5706.82072,4293.17928,0.570682,0.319444,0.141528,-2.457059
73,EURUSD,buy,2009-01-02T01:00:00+00:00,2009-01-02T06:00:00+00:00,1.39592,1.38357,1.38405,1.43625,3749.5016,-46.31777,-1.0408,0.8,18000.00,-5753.13849,4246.86151,0.575314,0.315068,0.140548,-2.473719
74,EURUSD,sell,2009-01-07T19:00:00+00:00,2009-01-07T20:00:00+00:00,1.36094,1.36308,1.36260,1.35885,33974.8921,-72.54779,-1.2876,0.52,3600.00,-5825.68628,4174.31372,0.582569,0.310811,0.139041,-2.506972
75,EURUSD,buy,2009-01-23T00:00:00+00:00,2009-01-23T08:00:00+00:00,1.29944,1.28090,1.28135,1.33805,2358.3693,-43.71985,-1.0248,0.8,28800.00,-5869.40612,4130.59388,0.586941,0.306667,0.138149,-2.506461
76,EURUSD,buy,2009-02-12T18:00:00+00:00,2009-02-12T19:00:00+00:00,1.28368,1.28403,1.28295,1.28400,88512.7259,30.94971,,0.6499999999999999,3600.00,-5838.45641,4148.28820,0.585171,0.315789,0.142693,-2.460122
