time_utc,open,high,low,close
2004-09-17T00:00:00Z,1.21830,1.22215,1.21555,1.21846
2004-09-18T00:00:00Z,1.21842,1.21842,1.21842,1.21842
2004-09-19T00:00:00Z,1.21842,1.21842,1.21576,1.21654
2004-09-20T00:00:00Z,1.21647,1.21784,1.21212,1.21720
2004-09-21T00:00:00Z,1.21699,1.23459,1.21663,1.23235
2004-09-22T00:00:00Z,1.23236,1.23297,1.22277,1.22657
2004-09-23T00:00:00Z,1.22664,1.23320,1.22514,1.22756
2004-09-24T00:00:00Z,1.22745,1.23595,1.22363,1.22723
2004-09-25T00:00:00Z,1.22714,1.22714,1.22714,1.22714
2004-09-26T00:00:00Z,1.22714,1.22855,1.22647,1.22751
2004-09-27T00:00:00Z,1.22725,1.23140,1.22449,1.22999
2004-09-28T00:00:00Z,1.22986,1.23462,1.22766,1.23128
2004-09-29T00:00:00Z,1.23118,1.23383,1.22874,1.23271
2004-09-30T00:00:00Z,1.23277,1.24427,1.23126,1.24261
2004-10-01T00:00:00Z,1.24233,1.24328,1.23822,1.24135
2004-10-02T00:00:00Z,1.23972,1.23972,1.23972,1.23972
2004-10-03T00:00:00Z,1.23972,1.23992,1.23789,1.23871
2004-10-04T00:00:00Z,1.23870,1.23907,1.22561,1.22801
2004-10-05T00:00:00Z,1.22827,1.23281,1.22607,1.23150
2004-10-06T00:00:00Z,1.23145,1.23219,1.22455,1.22841
2004-10-07T00:00:00Z,1.22847,1.23125,1.22698,1.22950
2004-10-08T00:00:00Z,1.22954,1.24317,1.22812,1.24062
2004-10-09T00:00:00Z,1.24077,1.24077,1.24077,1.24077
2004-10-10T00:00:00Z,1.24077,1.24209,1.24021,1.24077
2004-10-11T00:00:00Z,1.24085,1.24157,1.23671,1.23736
2004-10-12T00:00:00Z,1.23704,1.23726,1.22860,1.23155
2004-10-13T00:00:00Z,1.23144,1.23549,1.22257,1.23392
2004-10-14T00:00:00Z,1.23390,1.24178,1.23196,1.23850
2004-10-15T00:00:00Z,1.23804,1.24987,1.23788,1.24655
2004-10-16T00:00:00Z,1.24767,1.24767,1.24767,1.24767
2004-10-17T00:00:00Z,1.24767,1.24846,1.24678,1.24819
2004-10-18T00:00:00Z,1.24795,1.25328,1.24592,1.24808
2004-10-19T00:00:00Z,1.24767,1.25249,1.24488,1.25110
2004-10-20T00:00:00Z,1.25077,1.26270,1.24855,1.25788
2004-10-21T00:00:00Z,1.25782,1.26480,1.25729,1.26108
2004-10-22T00:00:00Z,1.26107,1.26850,1.25981,1.26812
2004-10-23T00:00:00Z,1.26856,1.26856,1.26856,1.26856
2004-10-24T00:00:00Z,1.26856,1.27407,1.26856,1.27366
2004-10-25T00:00:00Z,1.27340,1.28276,1.27318,1.27845
2004-10-26T00:00:00Z,1.27846,1.28400,1.27244,1.27487
2004-10-27T00:00:00Z,1.27462,1.28108,1.26910,1.26920
2004-10-28T00:00:00Z,1.26927,1.27649,1.26405,1.27447
2004-10-29T00:00:00Z,1.27436,1.27957,1.27079,1.27942
2004-10-30T00:00:00Z,1.27867,1.27867,1.27867,1.27867
2004-10-31T00:00:00Z,1.27867,1.28298,1.27867,1.28243
2004-11-01T00:00:00Z,1.28220,1.28253,1.27164,1.27411
2004-11-02T00:00:00Z,1.27400,1.27471,1.26634,1.27134
2004-11-03T00:00:00Z,1.27157,1.28294,1.26575,1.28209
2004-11-04T00:00:00Z,1.28205,1.28954,1.27898,1.28693
2004-11-05T00:00:00Z,1.28685,1.29709,1.27545,1.29607
2004-11-06T00:00:00Z,1.29591,1.29591,1.29591,1.29591
2004-11-07T00:00:00Z,1.29591,1.29725,1.29548,1.29606
2004-11-08T00:00:00Z,1.29601,1.29841,1.29021,1.29076
2004-11-09T00:00:00Z,1.29029,1.29372,1.28842,1.28949
2004-11-10T00:00:00Z,1.28921,1.30014,1.28496,1.28803
2004-11-11T00:00:00Z,1.28804,1.29181,1.28577,1.29042
2004-11-12T00:00:00Z,1.29040,1.29870,1.28741,1.29712
2004-11-13T00:00:00Z,1.29712,1.29712,1.29712,1.29712
2004-11-14T00:00:00Z,1.29712,1.29887,1.29644,1.29856
2004-11-15T00:00:00Z,1.29834,1.29969,1.29154,1.29339
2004-11-16T00:00:00Z,1.29336,1.29915,1.29163,1.29567
2004-11-17T00:00:00Z,1.29587,1.30448,1.29487,1.30324
2004-11-18T00:00:00Z,1.30341,1.30715,1.29381,1.29456
2004-11-19T00:00:00Z,1.29430,1.30660,1.29372,1.30199
2004-11-20T00:00:00Z,1.30201,1.30201,1.30201,1.30201
2004-11-21T00:00:00Z,1.30201,1.30483,1.30176,1.30203
